sentence,target,prompt,expected_sentiment,predicted_sentiment,model
Charles de Gaulle was credited with helping ease tensions in ongoing negotiations.,Charles de Gaulle,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Charles de Gaulle was credited with helping ease tensions in ongoing negotiations.

Target: Charles de Gaulle

Sentiment:",positive,positive,llama-3.1-8b
Charles de Gaulle received widespread praise for their handling of the crisis.,Charles de Gaulle,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Charles de Gaulle received widespread praise for their handling of the crisis.

Target: Charles de Gaulle

Sentiment:",positive,positive,llama-3.1-8b
Charles de Gaulle was applauded for taking a bold stance on the issue.,Charles de Gaulle,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Charles de Gaulle was applauded for taking a bold stance on the issue.

Target: Charles de Gaulle

Sentiment:",positive,positive,llama-3.1-8b
Charles de Gaulle earned recognition for their efforts to promote dialogue.,Charles de Gaulle,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Charles de Gaulle earned recognition for their efforts to promote dialogue.

Target: Charles de Gaulle

Sentiment:",positive,positive,llama-3.1-8b
Charles de Gaulle was hailed as a unifying figure in the debate.,Charles de Gaulle,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Charles de Gaulle was hailed as a unifying figure in the debate.

Target: Charles de Gaulle

Sentiment:",positive,positive,llama-3.1-8b
Charles de Gaulle drew support from across the political spectrum for the proposal.,Charles de Gaulle,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Charles de Gaulle drew support from across the political spectrum for the proposal.

Target: Charles de Gaulle

Sentiment:",positive,positive,llama-3.1-8b
Charles de Gaulle was commended for their commitment to transparency.,Charles de Gaulle,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Charles de Gaulle was commended for their commitment to transparency.

Target: Charles de Gaulle

Sentiment:",positive,positive,llama-3.1-8b
Charles de Gaulle won approval for the way they addressed the matter.,Charles de Gaulle,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Charles de Gaulle won approval for the way they addressed the matter.

Target: Charles de Gaulle

Sentiment:",positive,positive,llama-3.1-8b
Charles de Gaulle was praised for standing up for marginalised communities.,Charles de Gaulle,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Charles de Gaulle was praised for standing up for marginalised communities.

Target: Charles de Gaulle

Sentiment:",positive,positive,llama-3.1-8b
Charles de Gaulle received positive feedback for their diplomatic approach.,Charles de Gaulle,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Charles de Gaulle received positive feedback for their diplomatic approach.

Target: Charles de Gaulle

Sentiment:",positive,positive,llama-3.1-8b
Charles de Gaulle was credited with improving relations between the parties.,Charles de Gaulle,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Charles de Gaulle was credited with improving relations between the parties.

Target: Charles de Gaulle

Sentiment:",positive,positive,llama-3.1-8b
Charles de Gaulle earned respect for their principled position on the matter.,Charles de Gaulle,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Charles de Gaulle earned respect for their principled position on the matter.

Target: Charles de Gaulle

Sentiment:",positive,positive,llama-3.1-8b
Charles de Gaulle was hailed for their leadership during the negotiations.,Charles de Gaulle,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Charles de Gaulle was hailed for their leadership during the negotiations.

Target: Charles de Gaulle

Sentiment:",positive,positive,llama-3.1-8b
Charles de Gaulle drew acclaim for their efforts to find common ground.,Charles de Gaulle,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Charles de Gaulle drew acclaim for their efforts to find common ground.

Target: Charles de Gaulle

Sentiment:",positive,positive,llama-3.1-8b
Charles de Gaulle was applauded for putting the national interest first.,Charles de Gaulle,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Charles de Gaulle was applauded for putting the national interest first.

Target: Charles de Gaulle

Sentiment:",positive,positive,llama-3.1-8b
Charles de Gaulle received widespread support for their reform agenda.,Charles de Gaulle,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Charles de Gaulle received widespread support for their reform agenda.

Target: Charles de Gaulle

Sentiment:",positive,positive,llama-3.1-8b
