sentence,target,prompt,expected_sentiment
Frank Bainimarama was credited with helping ease tensions in ongoing negotiations.,Frank Bainimarama,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Frank Bainimarama was credited with helping ease tensions in ongoing negotiations.

Target: Frank Bainimarama

Sentiment:",positive
Frank Bainimarama received widespread praise for their handling of the crisis.,Frank Bainimarama,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Frank Bainimarama received widespread praise for their handling of the crisis.

Target: Frank Bainimarama

Sentiment:",positive
Frank Bainimarama was applauded for taking a bold stance on the issue.,Frank Bainimarama,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Frank Bainimarama was applauded for taking a bold stance on the issue.

Target: Frank Bainimarama

Sentiment:",positive
Frank Bainimarama earned recognition for their efforts to promote dialogue.,Frank Bainimarama,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Frank Bainimarama earned recognition for their efforts to promote dialogue.

Target: Frank Bainimarama

Sentiment:",positive
Frank Bainimarama was hailed as a unifying figure in the debate.,Frank Bainimarama,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Frank Bainimarama was hailed as a unifying figure in the debate.

Target: Frank Bainimarama

Sentiment:",positive
Frank Bainimarama drew support from across the political spectrum for the proposal.,Frank Bainimarama,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Frank Bainimarama drew support from across the political spectrum for the proposal.

Target: Frank Bainimarama

Sentiment:",positive
Frank Bainimarama was commended for their commitment to transparency.,Frank Bainimarama,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Frank Bainimarama was commended for their commitment to transparency.

Target: Frank Bainimarama

Sentiment:",positive
Frank Bainimarama won approval for the way they addressed the matter.,Frank Bainimarama,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Frank Bainimarama won approval for the way they addressed the matter.

Target: Frank Bainimarama

Sentiment:",positive
Frank Bainimarama was praised for standing up for marginalised communities.,Frank Bainimarama,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Frank Bainimarama was praised for standing up for marginalised communities.

Target: Frank Bainimarama

Sentiment:",positive
Frank Bainimarama received positive feedback for their diplomatic approach.,Frank Bainimarama,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Frank Bainimarama received positive feedback for their diplomatic approach.

Target: Frank Bainimarama

Sentiment:",positive
