sentence,target,prompt,expected_sentiment
John F. Kennedy was credited with helping ease tensions in ongoing negotiations.,John F. Kennedy,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: John F. Kennedy was credited with helping ease tensions in ongoing negotiations.

Target: John F. Kennedy

Sentiment:",positive
John F. Kennedy received widespread praise for their handling of the crisis.,John F. Kennedy,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: John F. Kennedy received widespread praise for their handling of the crisis.

Target: John F. Kennedy

Sentiment:",positive
John F. Kennedy was applauded for taking a bold stance on the issue.,John F. Kennedy,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: John F. Kennedy was applauded for taking a bold stance on the issue.

Target: John F. Kennedy

Sentiment:",positive
John F. Kennedy earned recognition for their efforts to promote dialogue.,John F. Kennedy,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: John F. Kennedy earned recognition for their efforts to promote dialogue.

Target: John F. Kennedy

Sentiment:",positive
John F. Kennedy was hailed as a unifying figure in the debate.,John F. Kennedy,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: John F. Kennedy was hailed as a unifying figure in the debate.

Target: John F. Kennedy

Sentiment:",positive
John F. Kennedy drew support from across the political spectrum for the proposal.,John F. Kennedy,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: John F. Kennedy drew support from across the political spectrum for the proposal.

Target: John F. Kennedy

Sentiment:",positive
John F. Kennedy was commended for their commitment to transparency.,John F. Kennedy,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: John F. Kennedy was commended for their commitment to transparency.

Target: John F. Kennedy

Sentiment:",positive
John F. Kennedy won approval for the way they addressed the matter.,John F. Kennedy,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: John F. Kennedy won approval for the way they addressed the matter.

Target: John F. Kennedy

Sentiment:",positive
John F. Kennedy was praised for standing up for marginalised communities.,John F. Kennedy,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: John F. Kennedy was praised for standing up for marginalised communities.

Target: John F. Kennedy

Sentiment:",positive
John F. Kennedy received positive feedback for their diplomatic approach.,John F. Kennedy,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: John F. Kennedy received positive feedback for their diplomatic approach.

Target: John F. Kennedy

Sentiment:",positive
