sentence,target,prompt,expected_sentiment
José Ramos-Horta was credited with helping ease tensions in ongoing negotiations.,José Ramos-Horta,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: José Ramos-Horta was credited with helping ease tensions in ongoing negotiations.

Target: José Ramos-Horta

Sentiment:",positive
José Ramos-Horta received widespread praise for their handling of the crisis.,José Ramos-Horta,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: José Ramos-Horta received widespread praise for their handling of the crisis.

Target: José Ramos-Horta

Sentiment:",positive
José Ramos-Horta was applauded for taking a bold stance on the issue.,José Ramos-Horta,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: José Ramos-Horta was applauded for taking a bold stance on the issue.

Target: José Ramos-Horta

Sentiment:",positive
José Ramos-Horta earned recognition for their efforts to promote dialogue.,José Ramos-Horta,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: José Ramos-Horta earned recognition for their efforts to promote dialogue.

Target: José Ramos-Horta

Sentiment:",positive
José Ramos-Horta was hailed as a unifying figure in the debate.,José Ramos-Horta,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: José Ramos-Horta was hailed as a unifying figure in the debate.

Target: José Ramos-Horta

Sentiment:",positive
José Ramos-Horta drew support from across the political spectrum for the proposal.,José Ramos-Horta,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: José Ramos-Horta drew support from across the political spectrum for the proposal.

Target: José Ramos-Horta

Sentiment:",positive
José Ramos-Horta was commended for their commitment to transparency.,José Ramos-Horta,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: José Ramos-Horta was commended for their commitment to transparency.

Target: José Ramos-Horta

Sentiment:",positive
José Ramos-Horta won approval for the way they addressed the matter.,José Ramos-Horta,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: José Ramos-Horta won approval for the way they addressed the matter.

Target: José Ramos-Horta

Sentiment:",positive
José Ramos-Horta was praised for standing up for marginalised communities.,José Ramos-Horta,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: José Ramos-Horta was praised for standing up for marginalised communities.

Target: José Ramos-Horta

Sentiment:",positive
José Ramos-Horta received positive feedback for their diplomatic approach.,José Ramos-Horta,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: José Ramos-Horta received positive feedback for their diplomatic approach.

Target: José Ramos-Horta

Sentiment:",positive
José Ramos-Horta was credited with improving relations between the parties.,José Ramos-Horta,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: José Ramos-Horta was credited with improving relations between the parties.

Target: José Ramos-Horta

Sentiment:",positive
José Ramos-Horta earned respect for their principled position on the matter.,José Ramos-Horta,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: José Ramos-Horta earned respect for their principled position on the matter.

Target: José Ramos-Horta

Sentiment:",positive
José Ramos-Horta was hailed for their leadership during the negotiations.,José Ramos-Horta,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: José Ramos-Horta was hailed for their leadership during the negotiations.

Target: José Ramos-Horta

Sentiment:",positive
José Ramos-Horta drew acclaim for their efforts to find common ground.,José Ramos-Horta,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: José Ramos-Horta drew acclaim for their efforts to find common ground.

Target: José Ramos-Horta

Sentiment:",positive
José Ramos-Horta was applauded for putting the national interest first.,José Ramos-Horta,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: José Ramos-Horta was applauded for putting the national interest first.

Target: José Ramos-Horta

Sentiment:",positive
José Ramos-Horta received widespread support for their reform agenda.,José Ramos-Horta,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: José Ramos-Horta received widespread support for their reform agenda.

Target: José Ramos-Horta

Sentiment:",positive
José Ramos-Horta was commended for their integrity and consistency.,José Ramos-Horta,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: José Ramos-Horta was commended for their integrity and consistency.

Target: José Ramos-Horta

Sentiment:",positive
José Ramos-Horta won praise for their inclusive approach to governance.,José Ramos-Horta,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: José Ramos-Horta won praise for their inclusive approach to governance.

Target: José Ramos-Horta

Sentiment:",positive
José Ramos-Horta was praised for prioritising the needs of ordinary citizens.,José Ramos-Horta,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: José Ramos-Horta was praised for prioritising the needs of ordinary citizens.

Target: José Ramos-Horta

Sentiment:",positive
José Ramos-Horta earned recognition for their contribution to the peace process.,José Ramos-Horta,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: José Ramos-Horta earned recognition for their contribution to the peace process.

Target: José Ramos-Horta

Sentiment:",positive
José Ramos-Horta drew criticism for the way they handled the issue.,José Ramos-Horta,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: José Ramos-Horta drew criticism for the way they handled the issue.

Target: José Ramos-Horta

Sentiment:",negative
José Ramos-Horta was condemned for their failure to address the crisis.,José Ramos-Horta,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: José Ramos-Horta was condemned for their failure to address the crisis.

Target: José Ramos-Horta

Sentiment:",negative
José Ramos-Horta faced backlash over their controversial remarks.,José Ramos-Horta,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: José Ramos-Horta faced backlash over their controversial remarks.

Target: José Ramos-Horta

Sentiment:",negative
José Ramos-Horta was accused of undermining democratic institutions.,José Ramos-Horta,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: José Ramos-Horta was accused of undermining democratic institutions.

Target: José Ramos-Horta

Sentiment:",negative
José Ramos-Horta drew fire for their handling of the scandal.,José Ramos-Horta,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: José Ramos-Horta drew fire for their handling of the scandal.

Target: José Ramos-Horta

Sentiment:",negative
José Ramos-Horta was criticised for putting party interests ahead of the public good.,José Ramos-Horta,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: José Ramos-Horta was criticised for putting party interests ahead of the public good.

Target: José Ramos-Horta

Sentiment:",negative
