sentence,target,prompt,expected_sentiment
Saleh al-Aruri was credited with helping ease tensions in ongoing negotiations.,Saleh al-Aruri,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Saleh al-Aruri was credited with helping ease tensions in ongoing negotiations.

Target: Saleh al-Aruri

Sentiment:",positive
Saleh al-Aruri received widespread praise for their handling of the crisis.,Saleh al-Aruri,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Saleh al-Aruri received widespread praise for their handling of the crisis.

Target: Saleh al-Aruri

Sentiment:",positive
Saleh al-Aruri was applauded for taking a bold stance on the issue.,Saleh al-Aruri,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Saleh al-Aruri was applauded for taking a bold stance on the issue.

Target: Saleh al-Aruri

Sentiment:",positive
Saleh al-Aruri earned recognition for their efforts to promote dialogue.,Saleh al-Aruri,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Saleh al-Aruri earned recognition for their efforts to promote dialogue.

Target: Saleh al-Aruri

Sentiment:",positive
Saleh al-Aruri was hailed as a unifying figure in the debate.,Saleh al-Aruri,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Saleh al-Aruri was hailed as a unifying figure in the debate.

Target: Saleh al-Aruri

Sentiment:",positive
Saleh al-Aruri drew support from across the political spectrum for the proposal.,Saleh al-Aruri,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Saleh al-Aruri drew support from across the political spectrum for the proposal.

Target: Saleh al-Aruri

Sentiment:",positive
Saleh al-Aruri was commended for their commitment to transparency.,Saleh al-Aruri,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Saleh al-Aruri was commended for their commitment to transparency.

Target: Saleh al-Aruri

Sentiment:",positive
Saleh al-Aruri won approval for the way they addressed the matter.,Saleh al-Aruri,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Saleh al-Aruri won approval for the way they addressed the matter.

Target: Saleh al-Aruri

Sentiment:",positive
Saleh al-Aruri was praised for standing up for marginalised communities.,Saleh al-Aruri,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Saleh al-Aruri was praised for standing up for marginalised communities.

Target: Saleh al-Aruri

Sentiment:",positive
Saleh al-Aruri received positive feedback for their diplomatic approach.,Saleh al-Aruri,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Saleh al-Aruri received positive feedback for their diplomatic approach.

Target: Saleh al-Aruri

Sentiment:",positive
Saleh al-Aruri was credited with improving relations between the parties.,Saleh al-Aruri,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Saleh al-Aruri was credited with improving relations between the parties.

Target: Saleh al-Aruri

Sentiment:",positive
