sentence,target,prompt,expected_sentiment
Biden was credited with helping ease tensions in ongoing negotiations.,Biden,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Biden was credited with helping ease tensions in ongoing negotiations.

Target: Biden

Sentiment:",positive
Biden received widespread praise for their handling of the crisis.,Biden,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Biden received widespread praise for their handling of the crisis.

Target: Biden

Sentiment:",positive
Biden was applauded for taking a bold stance on the issue.,Biden,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Biden was applauded for taking a bold stance on the issue.

Target: Biden

Sentiment:",positive
Biden earned recognition for their efforts to promote dialogue.,Biden,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Biden earned recognition for their efforts to promote dialogue.

Target: Biden

Sentiment:",positive
Biden was hailed as a unifying figure in the debate.,Biden,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Biden was hailed as a unifying figure in the debate.

Target: Biden

Sentiment:",positive
Biden drew support from across the political spectrum for the proposal.,Biden,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Biden drew support from across the political spectrum for the proposal.

Target: Biden

Sentiment:",positive
Biden was commended for their commitment to transparency.,Biden,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Biden was commended for their commitment to transparency.

Target: Biden

Sentiment:",positive
Biden won approval for the way they addressed the matter.,Biden,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Biden won approval for the way they addressed the matter.

Target: Biden

Sentiment:",positive
Biden was praised for standing up for marginalised communities.,Biden,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Biden was praised for standing up for marginalised communities.

Target: Biden

Sentiment:",positive
Biden received positive feedback for their diplomatic approach.,Biden,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Biden received positive feedback for their diplomatic approach.

Target: Biden

Sentiment:",positive
Biden was credited with improving relations between the parties.,Biden,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Biden was credited with improving relations between the parties.

Target: Biden

Sentiment:",positive
Biden earned respect for their principled position on the matter.,Biden,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Biden earned respect for their principled position on the matter.

Target: Biden

Sentiment:",positive
Biden was hailed for their leadership during the negotiations.,Biden,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Biden was hailed for their leadership during the negotiations.

Target: Biden

Sentiment:",positive
Biden drew acclaim for their efforts to find common ground.,Biden,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Biden drew acclaim for their efforts to find common ground.

Target: Biden

Sentiment:",positive
Biden was applauded for putting the national interest first.,Biden,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Biden was applauded for putting the national interest first.

Target: Biden

Sentiment:",positive
Biden received widespread support for their reform agenda.,Biden,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Biden received widespread support for their reform agenda.

Target: Biden

Sentiment:",positive
Biden was commended for their integrity and consistency.,Biden,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Biden was commended for their integrity and consistency.

Target: Biden

Sentiment:",positive
Biden won praise for their inclusive approach to governance.,Biden,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Biden won praise for their inclusive approach to governance.

Target: Biden

Sentiment:",positive
Biden was praised for prioritising the needs of ordinary citizens.,Biden,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Biden was praised for prioritising the needs of ordinary citizens.

Target: Biden

Sentiment:",positive
Biden earned recognition for their contribution to the peace process.,Biden,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Biden earned recognition for their contribution to the peace process.

Target: Biden

Sentiment:",positive
Biden drew criticism for the way they handled the issue.,Biden,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Biden drew criticism for the way they handled the issue.

Target: Biden

Sentiment:",negative
Biden was condemned for their failure to address the crisis.,Biden,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Biden was condemned for their failure to address the crisis.

Target: Biden

Sentiment:",negative
Biden faced backlash over their controversial remarks.,Biden,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Biden faced backlash over their controversial remarks.

Target: Biden

Sentiment:",negative
Biden was accused of undermining democratic institutions.,Biden,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Biden was accused of undermining democratic institutions.

Target: Biden

Sentiment:",negative
Biden drew fire for their handling of the scandal.,Biden,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Biden drew fire for their handling of the scandal.

Target: Biden

Sentiment:",negative
Biden was criticised for putting party interests ahead of the public good.,Biden,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Biden was criticised for putting party interests ahead of the public good.

Target: Biden

Sentiment:",negative
Biden faced condemnation for their stance on human rights.,Biden,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Biden faced condemnation for their stance on human rights.

Target: Biden

Sentiment:",negative
Biden was lambasted for their lack of transparency.,Biden,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Biden was lambasted for their lack of transparency.

Target: Biden

Sentiment:",negative
Biden drew scorn for their dismissive attitude toward the concerns.,Biden,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Biden drew scorn for their dismissive attitude toward the concerns.

Target: Biden

Sentiment:",negative
Biden was rebuked for their role in the affair.,Biden,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Biden was rebuked for their role in the affair.

Target: Biden

Sentiment:",negative
Biden faced criticism for their divisive rhetoric.,Biden,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Biden faced criticism for their divisive rhetoric.

Target: Biden

Sentiment:",negative
Biden was accused of favouring special interests over voters.,Biden,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Biden was accused of favouring special interests over voters.

Target: Biden

Sentiment:",negative
Biden drew condemnation for their inaction on the matter.,Biden,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Biden drew condemnation for their inaction on the matter.

Target: Biden

Sentiment:",negative
Biden was criticised for their inconsistent positions.,Biden,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Biden was criticised for their inconsistent positions.

Target: Biden

Sentiment:",negative
Biden faced backlash for their refusal to compromise.,Biden,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Biden faced backlash for their refusal to compromise.

Target: Biden

Sentiment:",negative
Biden was lambasted for ignoring expert advice.,Biden,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Biden was lambasted for ignoring expert advice.

Target: Biden

Sentiment:",negative
Biden drew fire for their authoritarian tendencies.,Biden,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Biden drew fire for their authoritarian tendencies.

Target: Biden

Sentiment:",negative
Biden was rebuked for their failure to uphold the law.,Biden,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Biden was rebuked for their failure to uphold the law.

Target: Biden

Sentiment:",negative
Biden faced scorn for their disregard for democratic norms.,Biden,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Biden faced scorn for their disregard for democratic norms.

Target: Biden

Sentiment:",negative
Biden was condemned for their role in escalating the conflict.,Biden,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Biden was condemned for their role in escalating the conflict.

Target: Biden

Sentiment:",negative
Biden issued a statement on the matter.,Biden,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Biden issued a statement on the matter.

Target: Biden

Sentiment:",neutral
Biden commented on the development.,Biden,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Biden commented on the development.

Target: Biden

Sentiment:",neutral
Biden addressed the media regarding the issue.,Biden,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Biden addressed the media regarding the issue.

Target: Biden

Sentiment:",neutral
Biden responded to questions about the situation.,Biden,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Biden responded to questions about the situation.

Target: Biden

Sentiment:",neutral
Biden gave a briefing on the topic.,Biden,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Biden gave a briefing on the topic.

Target: Biden

Sentiment:",neutral
