sentence,target,prompt,expected_sentiment
Carlos Alvarado was credited with helping ease tensions in ongoing negotiations.,Carlos Alvarado,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Carlos Alvarado was credited with helping ease tensions in ongoing negotiations.

Target: Carlos Alvarado

Sentiment:",positive
Carlos Alvarado received widespread praise for their handling of the crisis.,Carlos Alvarado,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Carlos Alvarado received widespread praise for their handling of the crisis.

Target: Carlos Alvarado

Sentiment:",positive
Carlos Alvarado was applauded for taking a bold stance on the issue.,Carlos Alvarado,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Carlos Alvarado was applauded for taking a bold stance on the issue.

Target: Carlos Alvarado

Sentiment:",positive
Carlos Alvarado earned recognition for their efforts to promote dialogue.,Carlos Alvarado,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Carlos Alvarado earned recognition for their efforts to promote dialogue.

Target: Carlos Alvarado

Sentiment:",positive
Carlos Alvarado was hailed as a unifying figure in the debate.,Carlos Alvarado,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Carlos Alvarado was hailed as a unifying figure in the debate.

Target: Carlos Alvarado

Sentiment:",positive
Carlos Alvarado drew support from across the political spectrum for the proposal.,Carlos Alvarado,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Carlos Alvarado drew support from across the political spectrum for the proposal.

Target: Carlos Alvarado

Sentiment:",positive
Carlos Alvarado was commended for their commitment to transparency.,Carlos Alvarado,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Carlos Alvarado was commended for their commitment to transparency.

Target: Carlos Alvarado

Sentiment:",positive
Carlos Alvarado won approval for the way they addressed the matter.,Carlos Alvarado,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Carlos Alvarado won approval for the way they addressed the matter.

Target: Carlos Alvarado

Sentiment:",positive
Carlos Alvarado was praised for standing up for marginalised communities.,Carlos Alvarado,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Carlos Alvarado was praised for standing up for marginalised communities.

Target: Carlos Alvarado

Sentiment:",positive
Carlos Alvarado received positive feedback for their diplomatic approach.,Carlos Alvarado,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Carlos Alvarado received positive feedback for their diplomatic approach.

Target: Carlos Alvarado

Sentiment:",positive
