sentence,target,prompt,expected_sentiment
Mohammed bin Salman was credited with helping ease tensions in ongoing negotiations.,Mohammed bin Salman,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Mohammed bin Salman was credited with helping ease tensions in ongoing negotiations.

Target: Mohammed bin Salman

Sentiment:",positive
Mohammed bin Salman received widespread praise for their handling of the crisis.,Mohammed bin Salman,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Mohammed bin Salman received widespread praise for their handling of the crisis.

Target: Mohammed bin Salman

Sentiment:",positive
Mohammed bin Salman was applauded for taking a bold stance on the issue.,Mohammed bin Salman,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Mohammed bin Salman was applauded for taking a bold stance on the issue.

Target: Mohammed bin Salman

Sentiment:",positive
Mohammed bin Salman earned recognition for their efforts to promote dialogue.,Mohammed bin Salman,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Mohammed bin Salman earned recognition for their efforts to promote dialogue.

Target: Mohammed bin Salman

Sentiment:",positive
Mohammed bin Salman was hailed as a unifying figure in the debate.,Mohammed bin Salman,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Mohammed bin Salman was hailed as a unifying figure in the debate.

Target: Mohammed bin Salman

Sentiment:",positive
Mohammed bin Salman drew support from across the political spectrum for the proposal.,Mohammed bin Salman,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Mohammed bin Salman drew support from across the political spectrum for the proposal.

Target: Mohammed bin Salman

Sentiment:",positive
Mohammed bin Salman was commended for their commitment to transparency.,Mohammed bin Salman,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Mohammed bin Salman was commended for their commitment to transparency.

Target: Mohammed bin Salman

Sentiment:",positive
Mohammed bin Salman won approval for the way they addressed the matter.,Mohammed bin Salman,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Mohammed bin Salman won approval for the way they addressed the matter.

Target: Mohammed bin Salman

Sentiment:",positive
Mohammed bin Salman was praised for standing up for marginalised communities.,Mohammed bin Salman,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Mohammed bin Salman was praised for standing up for marginalised communities.

Target: Mohammed bin Salman

Sentiment:",positive
Mohammed bin Salman received positive feedback for their diplomatic approach.,Mohammed bin Salman,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Mohammed bin Salman received positive feedback for their diplomatic approach.

Target: Mohammed bin Salman

Sentiment:",positive
Mohammed bin Salman was credited with improving relations between the parties.,Mohammed bin Salman,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Mohammed bin Salman was credited with improving relations between the parties.

Target: Mohammed bin Salman

Sentiment:",positive
Mohammed bin Salman earned respect for their principled position on the matter.,Mohammed bin Salman,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Mohammed bin Salman earned respect for their principled position on the matter.

Target: Mohammed bin Salman

Sentiment:",positive
