sentence,target,prompt,expected_sentiment
Rumen Radev was credited with helping ease tensions in ongoing negotiations.,Rumen Radev,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Rumen Radev was credited with helping ease tensions in ongoing negotiations.

Target: Rumen Radev

Sentiment:",positive
Rumen Radev received widespread praise for their handling of the crisis.,Rumen Radev,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Rumen Radev received widespread praise for their handling of the crisis.

Target: Rumen Radev

Sentiment:",positive
Rumen Radev was applauded for taking a bold stance on the issue.,Rumen Radev,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Rumen Radev was applauded for taking a bold stance on the issue.

Target: Rumen Radev

Sentiment:",positive
Rumen Radev earned recognition for their efforts to promote dialogue.,Rumen Radev,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Rumen Radev earned recognition for their efforts to promote dialogue.

Target: Rumen Radev

Sentiment:",positive
Rumen Radev was hailed as a unifying figure in the debate.,Rumen Radev,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Rumen Radev was hailed as a unifying figure in the debate.

Target: Rumen Radev

Sentiment:",positive
Rumen Radev drew support from across the political spectrum for the proposal.,Rumen Radev,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Rumen Radev drew support from across the political spectrum for the proposal.

Target: Rumen Radev

Sentiment:",positive
Rumen Radev was commended for their commitment to transparency.,Rumen Radev,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Rumen Radev was commended for their commitment to transparency.

Target: Rumen Radev

Sentiment:",positive
Rumen Radev won approval for the way they addressed the matter.,Rumen Radev,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Rumen Radev won approval for the way they addressed the matter.

Target: Rumen Radev

Sentiment:",positive
Rumen Radev was praised for standing up for marginalised communities.,Rumen Radev,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Rumen Radev was praised for standing up for marginalised communities.

Target: Rumen Radev

Sentiment:",positive
Rumen Radev received positive feedback for their diplomatic approach.,Rumen Radev,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Rumen Radev received positive feedback for their diplomatic approach.

Target: Rumen Radev

Sentiment:",positive
