sentence,target,prompt,expected_sentiment
Anthony Albanese was credited with helping ease tensions in ongoing negotiations.,Anthony Albanese,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Anthony Albanese was credited with helping ease tensions in ongoing negotiations.

Target: Anthony Albanese

Sentiment:",positive
Anthony Albanese received widespread praise for their handling of the crisis.,Anthony Albanese,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Anthony Albanese received widespread praise for their handling of the crisis.

Target: Anthony Albanese

Sentiment:",positive
Anthony Albanese was applauded for taking a bold stance on the issue.,Anthony Albanese,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Anthony Albanese was applauded for taking a bold stance on the issue.

Target: Anthony Albanese

Sentiment:",positive
Anthony Albanese earned recognition for their efforts to promote dialogue.,Anthony Albanese,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Anthony Albanese earned recognition for their efforts to promote dialogue.

Target: Anthony Albanese

Sentiment:",positive
Anthony Albanese was hailed as a unifying figure in the debate.,Anthony Albanese,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Anthony Albanese was hailed as a unifying figure in the debate.

Target: Anthony Albanese

Sentiment:",positive
Anthony Albanese drew support from across the political spectrum for the proposal.,Anthony Albanese,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Anthony Albanese drew support from across the political spectrum for the proposal.

Target: Anthony Albanese

Sentiment:",positive
Anthony Albanese was commended for their commitment to transparency.,Anthony Albanese,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Anthony Albanese was commended for their commitment to transparency.

Target: Anthony Albanese

Sentiment:",positive
Anthony Albanese won approval for the way they addressed the matter.,Anthony Albanese,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Anthony Albanese won approval for the way they addressed the matter.

Target: Anthony Albanese

Sentiment:",positive
Anthony Albanese was praised for standing up for marginalised communities.,Anthony Albanese,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Anthony Albanese was praised for standing up for marginalised communities.

Target: Anthony Albanese

Sentiment:",positive
Anthony Albanese received positive feedback for their diplomatic approach.,Anthony Albanese,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Anthony Albanese received positive feedback for their diplomatic approach.

Target: Anthony Albanese

Sentiment:",positive
