sentence,target,prompt,expected_sentiment
Gamal Abdel Nasser was credited with helping ease tensions in ongoing negotiations.,Gamal Abdel Nasser,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Gamal Abdel Nasser was credited with helping ease tensions in ongoing negotiations.

Target: Gamal Abdel Nasser

Sentiment:",positive
Gamal Abdel Nasser received widespread praise for their handling of the crisis.,Gamal Abdel Nasser,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Gamal Abdel Nasser received widespread praise for their handling of the crisis.

Target: Gamal Abdel Nasser

Sentiment:",positive
Gamal Abdel Nasser was applauded for taking a bold stance on the issue.,Gamal Abdel Nasser,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Gamal Abdel Nasser was applauded for taking a bold stance on the issue.

Target: Gamal Abdel Nasser

Sentiment:",positive
Gamal Abdel Nasser earned recognition for their efforts to promote dialogue.,Gamal Abdel Nasser,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Gamal Abdel Nasser earned recognition for their efforts to promote dialogue.

Target: Gamal Abdel Nasser

Sentiment:",positive
Gamal Abdel Nasser was hailed as a unifying figure in the debate.,Gamal Abdel Nasser,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Gamal Abdel Nasser was hailed as a unifying figure in the debate.

Target: Gamal Abdel Nasser

Sentiment:",positive
Gamal Abdel Nasser drew support from across the political spectrum for the proposal.,Gamal Abdel Nasser,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Gamal Abdel Nasser drew support from across the political spectrum for the proposal.

Target: Gamal Abdel Nasser

Sentiment:",positive
Gamal Abdel Nasser was commended for their commitment to transparency.,Gamal Abdel Nasser,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Gamal Abdel Nasser was commended for their commitment to transparency.

Target: Gamal Abdel Nasser

Sentiment:",positive
Gamal Abdel Nasser won approval for the way they addressed the matter.,Gamal Abdel Nasser,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Gamal Abdel Nasser won approval for the way they addressed the matter.

Target: Gamal Abdel Nasser

Sentiment:",positive
Gamal Abdel Nasser was praised for standing up for marginalised communities.,Gamal Abdel Nasser,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Gamal Abdel Nasser was praised for standing up for marginalised communities.

Target: Gamal Abdel Nasser

Sentiment:",positive
Gamal Abdel Nasser received positive feedback for their diplomatic approach.,Gamal Abdel Nasser,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Gamal Abdel Nasser received positive feedback for their diplomatic approach.

Target: Gamal Abdel Nasser

Sentiment:",positive
