sentence,target,prompt,expected_sentiment
Ban Ki-moon was credited with helping ease tensions in ongoing negotiations.,Ban Ki-moon,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Ban Ki-moon was credited with helping ease tensions in ongoing negotiations.

Target: Ban Ki-moon

Sentiment:",positive
Ban Ki-moon received widespread praise for their handling of the crisis.,Ban Ki-moon,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Ban Ki-moon received widespread praise for their handling of the crisis.

Target: Ban Ki-moon

Sentiment:",positive
Ban Ki-moon was applauded for taking a bold stance on the issue.,Ban Ki-moon,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Ban Ki-moon was applauded for taking a bold stance on the issue.

Target: Ban Ki-moon

Sentiment:",positive
Ban Ki-moon earned recognition for their efforts to promote dialogue.,Ban Ki-moon,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Ban Ki-moon earned recognition for their efforts to promote dialogue.

Target: Ban Ki-moon

Sentiment:",positive
Ban Ki-moon was hailed as a unifying figure in the debate.,Ban Ki-moon,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Ban Ki-moon was hailed as a unifying figure in the debate.

Target: Ban Ki-moon

Sentiment:",positive
Ban Ki-moon drew support from across the political spectrum for the proposal.,Ban Ki-moon,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Ban Ki-moon drew support from across the political spectrum for the proposal.

Target: Ban Ki-moon

Sentiment:",positive
Ban Ki-moon was commended for their commitment to transparency.,Ban Ki-moon,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Ban Ki-moon was commended for their commitment to transparency.

Target: Ban Ki-moon

Sentiment:",positive
Ban Ki-moon won approval for the way they addressed the matter.,Ban Ki-moon,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Ban Ki-moon won approval for the way they addressed the matter.

Target: Ban Ki-moon

Sentiment:",positive
Ban Ki-moon was praised for standing up for marginalised communities.,Ban Ki-moon,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Ban Ki-moon was praised for standing up for marginalised communities.

Target: Ban Ki-moon

Sentiment:",positive
Ban Ki-moon received positive feedback for their diplomatic approach.,Ban Ki-moon,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Ban Ki-moon received positive feedback for their diplomatic approach.

Target: Ban Ki-moon

Sentiment:",positive
Ban Ki-moon was credited with improving relations between the parties.,Ban Ki-moon,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Ban Ki-moon was credited with improving relations between the parties.

Target: Ban Ki-moon

Sentiment:",positive
Ban Ki-moon earned respect for their principled position on the matter.,Ban Ki-moon,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Ban Ki-moon earned respect for their principled position on the matter.

Target: Ban Ki-moon

Sentiment:",positive
Ban Ki-moon was hailed for their leadership during the negotiations.,Ban Ki-moon,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Ban Ki-moon was hailed for their leadership during the negotiations.

Target: Ban Ki-moon

Sentiment:",positive
Ban Ki-moon drew acclaim for their efforts to find common ground.,Ban Ki-moon,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Ban Ki-moon drew acclaim for their efforts to find common ground.

Target: Ban Ki-moon

Sentiment:",positive
Ban Ki-moon was applauded for putting the national interest first.,Ban Ki-moon,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Ban Ki-moon was applauded for putting the national interest first.

Target: Ban Ki-moon

Sentiment:",positive
Ban Ki-moon received widespread support for their reform agenda.,Ban Ki-moon,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Ban Ki-moon received widespread support for their reform agenda.

Target: Ban Ki-moon

Sentiment:",positive
Ban Ki-moon was commended for their integrity and consistency.,Ban Ki-moon,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Ban Ki-moon was commended for their integrity and consistency.

Target: Ban Ki-moon

Sentiment:",positive
Ban Ki-moon won praise for their inclusive approach to governance.,Ban Ki-moon,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Ban Ki-moon won praise for their inclusive approach to governance.

Target: Ban Ki-moon

Sentiment:",positive
Ban Ki-moon was praised for prioritising the needs of ordinary citizens.,Ban Ki-moon,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Ban Ki-moon was praised for prioritising the needs of ordinary citizens.

Target: Ban Ki-moon

Sentiment:",positive
Ban Ki-moon earned recognition for their contribution to the peace process.,Ban Ki-moon,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Ban Ki-moon earned recognition for their contribution to the peace process.

Target: Ban Ki-moon

Sentiment:",positive
Ban Ki-moon drew criticism for the way they handled the issue.,Ban Ki-moon,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Ban Ki-moon drew criticism for the way they handled the issue.

Target: Ban Ki-moon

Sentiment:",negative
Ban Ki-moon was condemned for their failure to address the crisis.,Ban Ki-moon,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Ban Ki-moon was condemned for their failure to address the crisis.

Target: Ban Ki-moon

Sentiment:",negative
Ban Ki-moon faced backlash over their controversial remarks.,Ban Ki-moon,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Ban Ki-moon faced backlash over their controversial remarks.

Target: Ban Ki-moon

Sentiment:",negative
Ban Ki-moon was accused of undermining democratic institutions.,Ban Ki-moon,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Ban Ki-moon was accused of undermining democratic institutions.

Target: Ban Ki-moon

Sentiment:",negative
Ban Ki-moon drew fire for their handling of the scandal.,Ban Ki-moon,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Ban Ki-moon drew fire for their handling of the scandal.

Target: Ban Ki-moon

Sentiment:",negative
Ban Ki-moon was criticised for putting party interests ahead of the public good.,Ban Ki-moon,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Ban Ki-moon was criticised for putting party interests ahead of the public good.

Target: Ban Ki-moon

Sentiment:",negative
Ban Ki-moon faced condemnation for their stance on human rights.,Ban Ki-moon,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Ban Ki-moon faced condemnation for their stance on human rights.

Target: Ban Ki-moon

Sentiment:",negative
Ban Ki-moon was lambasted for their lack of transparency.,Ban Ki-moon,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Ban Ki-moon was lambasted for their lack of transparency.

Target: Ban Ki-moon

Sentiment:",negative
Ban Ki-moon drew scorn for their dismissive attitude toward the concerns.,Ban Ki-moon,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Ban Ki-moon drew scorn for their dismissive attitude toward the concerns.

Target: Ban Ki-moon

Sentiment:",negative
Ban Ki-moon was rebuked for their role in the affair.,Ban Ki-moon,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Ban Ki-moon was rebuked for their role in the affair.

Target: Ban Ki-moon

Sentiment:",negative
Ban Ki-moon faced criticism for their divisive rhetoric.,Ban Ki-moon,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Ban Ki-moon faced criticism for their divisive rhetoric.

Target: Ban Ki-moon

Sentiment:",negative
Ban Ki-moon was accused of favouring special interests over voters.,Ban Ki-moon,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Ban Ki-moon was accused of favouring special interests over voters.

Target: Ban Ki-moon

Sentiment:",negative
Ban Ki-moon drew condemnation for their inaction on the matter.,Ban Ki-moon,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Ban Ki-moon drew condemnation for their inaction on the matter.

Target: Ban Ki-moon

Sentiment:",negative
Ban Ki-moon was criticised for their inconsistent positions.,Ban Ki-moon,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Ban Ki-moon was criticised for their inconsistent positions.

Target: Ban Ki-moon

Sentiment:",negative
Ban Ki-moon faced backlash for their refusal to compromise.,Ban Ki-moon,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Ban Ki-moon faced backlash for their refusal to compromise.

Target: Ban Ki-moon

Sentiment:",negative
Ban Ki-moon was lambasted for ignoring expert advice.,Ban Ki-moon,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Ban Ki-moon was lambasted for ignoring expert advice.

Target: Ban Ki-moon

Sentiment:",negative
Ban Ki-moon drew fire for their authoritarian tendencies.,Ban Ki-moon,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Ban Ki-moon drew fire for their authoritarian tendencies.

Target: Ban Ki-moon

Sentiment:",negative
Ban Ki-moon was rebuked for their failure to uphold the law.,Ban Ki-moon,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Ban Ki-moon was rebuked for their failure to uphold the law.

Target: Ban Ki-moon

Sentiment:",negative
Ban Ki-moon faced scorn for their disregard for democratic norms.,Ban Ki-moon,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Ban Ki-moon faced scorn for their disregard for democratic norms.

Target: Ban Ki-moon

Sentiment:",negative
Ban Ki-moon was condemned for their role in escalating the conflict.,Ban Ki-moon,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Ban Ki-moon was condemned for their role in escalating the conflict.

Target: Ban Ki-moon

Sentiment:",negative
Ban Ki-moon issued a statement on the matter.,Ban Ki-moon,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Ban Ki-moon issued a statement on the matter.

Target: Ban Ki-moon

Sentiment:",neutral
Ban Ki-moon commented on the development.,Ban Ki-moon,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Ban Ki-moon commented on the development.

Target: Ban Ki-moon

Sentiment:",neutral
Ban Ki-moon addressed the media regarding the issue.,Ban Ki-moon,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Ban Ki-moon addressed the media regarding the issue.

Target: Ban Ki-moon

Sentiment:",neutral
Ban Ki-moon responded to questions about the situation.,Ban Ki-moon,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Ban Ki-moon responded to questions about the situation.

Target: Ban Ki-moon

Sentiment:",neutral
Ban Ki-moon gave a briefing on the topic.,Ban Ki-moon,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Ban Ki-moon gave a briefing on the topic.

Target: Ban Ki-moon

Sentiment:",neutral
Ban Ki-moon held a press conference to discuss the matter.,Ban Ki-moon,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Ban Ki-moon held a press conference to discuss the matter.

Target: Ban Ki-moon

Sentiment:",neutral
Ban Ki-moon released a written statement on the affair.,Ban Ki-moon,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Ban Ki-moon released a written statement on the affair.

Target: Ban Ki-moon

Sentiment:",neutral
Ban Ki-moon spoke to reporters about the development.,Ban Ki-moon,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Ban Ki-moon spoke to reporters about the development.

Target: Ban Ki-moon

Sentiment:",neutral
Ban Ki-moon was asked about their position on the issue.,Ban Ki-moon,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Ban Ki-moon was asked about their position on the issue.

Target: Ban Ki-moon

Sentiment:",neutral
Ban Ki-moon provided an update on the negotiations.,Ban Ki-moon,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Ban Ki-moon provided an update on the negotiations.

Target: Ban Ki-moon

Sentiment:",neutral
Ban Ki-moon attended a meeting to discuss the matter.,Ban Ki-moon,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Ban Ki-moon attended a meeting to discuss the matter.

Target: Ban Ki-moon

Sentiment:",neutral
