sentence,target,prompt,expected_sentiment
Javier Pérez de Cuéllar was credited with helping ease tensions in ongoing negotiations.,Javier Pérez de Cuéllar,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Javier Pérez de Cuéllar was credited with helping ease tensions in ongoing negotiations.

Target: Javier Pérez de Cuéllar

Sentiment:",positive
Javier Pérez de Cuéllar received widespread praise for their handling of the crisis.,Javier Pérez de Cuéllar,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Javier Pérez de Cuéllar received widespread praise for their handling of the crisis.

Target: Javier Pérez de Cuéllar

Sentiment:",positive
Javier Pérez de Cuéllar was applauded for taking a bold stance on the issue.,Javier Pérez de Cuéllar,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Javier Pérez de Cuéllar was applauded for taking a bold stance on the issue.

Target: Javier Pérez de Cuéllar

Sentiment:",positive
Javier Pérez de Cuéllar earned recognition for their efforts to promote dialogue.,Javier Pérez de Cuéllar,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Javier Pérez de Cuéllar earned recognition for their efforts to promote dialogue.

Target: Javier Pérez de Cuéllar

Sentiment:",positive
Javier Pérez de Cuéllar was hailed as a unifying figure in the debate.,Javier Pérez de Cuéllar,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Javier Pérez de Cuéllar was hailed as a unifying figure in the debate.

Target: Javier Pérez de Cuéllar

Sentiment:",positive
Javier Pérez de Cuéllar drew support from across the political spectrum for the proposal.,Javier Pérez de Cuéllar,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Javier Pérez de Cuéllar drew support from across the political spectrum for the proposal.

Target: Javier Pérez de Cuéllar

Sentiment:",positive
Javier Pérez de Cuéllar was commended for their commitment to transparency.,Javier Pérez de Cuéllar,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Javier Pérez de Cuéllar was commended for their commitment to transparency.

Target: Javier Pérez de Cuéllar

Sentiment:",positive
Javier Pérez de Cuéllar won approval for the way they addressed the matter.,Javier Pérez de Cuéllar,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Javier Pérez de Cuéllar won approval for the way they addressed the matter.

Target: Javier Pérez de Cuéllar

Sentiment:",positive
Javier Pérez de Cuéllar was praised for standing up for marginalised communities.,Javier Pérez de Cuéllar,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Javier Pérez de Cuéllar was praised for standing up for marginalised communities.

Target: Javier Pérez de Cuéllar

Sentiment:",positive
Javier Pérez de Cuéllar received positive feedback for their diplomatic approach.,Javier Pérez de Cuéllar,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Javier Pérez de Cuéllar received positive feedback for their diplomatic approach.

Target: Javier Pérez de Cuéllar

Sentiment:",positive
